hub,model_name,model_repo_id,model_url,model_description,model_path,model_type,issue_index,severity,category,op_name,node_name,indicator,details
huggingface,sentence-transformers__all-MiniLM-L6-v2,sentence-transformers/all-MiniLM-L6-v2,https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/sentence-transformers__all-MiniLM-L6-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-bert__bert-base-uncased,google-bert/bert-base-uncased,https://huggingface.co/google-bert/bert-base-uncased,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-bert__bert-base-uncased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google__electra-base-discriminator,google/electra-base-discriminator,https://huggingface.co/google/electra-base-discriminator,Library: transformers.,TensorDetect/demo_models_hubs_auth/google__electra-base-discriminator.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,sentence-transformers__paraphrase-multilingual-MiniLM-L12-v2,sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,https://huggingface.co/sentence-transformers/paraphrase-multilingual-MiniLM-L12-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/sentence-transformers__paraphrase-multilingual-MiniLM-L12-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,FacebookAI__roberta-large,FacebookAI/roberta-large,https://huggingface.co/FacebookAI/roberta-large,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/FacebookAI__roberta-large.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai__clip-vit-large-patch14,openai/clip-vit-large-patch14,https://huggingface.co/openai/clip-vit-large-patch14,Used for zero-shot-image-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai__clip-vit-large-patch14.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai__clip-vit-base-patch32,openai/clip-vit-base-patch32,https://huggingface.co/openai/clip-vit-base-patch32,Used for zero-shot-image-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai__clip-vit-base-patch32.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai__clip-vit-large-patch14-336,openai/clip-vit-large-patch14-336,https://huggingface.co/openai/clip-vit-large-patch14-336,Used for zero-shot-image-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai__clip-vit-large-patch14-336.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,FacebookAI__xlm-roberta-base,FacebookAI/xlm-roberta-base,https://huggingface.co/FacebookAI/xlm-roberta-base,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/FacebookAI__xlm-roberta-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,FacebookAI__roberta-base,FacebookAI/roberta-base,https://huggingface.co/FacebookAI/roberta-base,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/FacebookAI__roberta-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai-community__gpt2,openai-community/gpt2,https://huggingface.co/openai-community/gpt2,Used for text-generation. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai-community__gpt2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,distilbert__distilbert-base-uncased,distilbert/distilbert-base-uncased,https://huggingface.co/distilbert/distilbert-base-uncased,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/distilbert__distilbert-base-uncased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,facebook__opt-125m,facebook/opt-125m,https://huggingface.co/facebook/opt-125m,Used for text-generation. Library: transformers.,TensorDetect/demo_models_hubs_auth/facebook__opt-125m.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,FacebookAI__xlm-roberta-large,FacebookAI/xlm-roberta-large,https://huggingface.co/FacebookAI/xlm-roberta-large,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/FacebookAI__xlm-roberta-large.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google__vit-base-patch16-224-in21k,google/vit-base-patch16-224-in21k,https://huggingface.co/google/vit-base-patch16-224-in21k,Used for image-feature-extraction. Library: transformers.,TensorDetect/demo_models_hubs_auth/google__vit-base-patch16-224-in21k.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,ProsusAI__finbert,ProsusAI/finbert,https://huggingface.co/ProsusAI/finbert,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/ProsusAI__finbert.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google__vit-base-patch16-224,google/vit-base-patch16-224,https://huggingface.co/google/vit-base-patch16-224,Used for image-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/google__vit-base-patch16-224.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,sentence-transformers__paraphrase-multilingual-mpnet-base-v2,sentence-transformers/paraphrase-multilingual-mpnet-base-v2,https://huggingface.co/sentence-transformers/paraphrase-multilingual-mpnet-base-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/sentence-transformers__paraphrase-multilingual-mpnet-base-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-bert__bert-base-multilingual-uncased,google-bert/bert-base-multilingual-uncased,https://huggingface.co/google-bert/bert-base-multilingual-uncased,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-bert__bert-base-multilingual-uncased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-bert__bert-base-cased,google-bert/bert-base-cased,https://huggingface.co/google-bert/bert-base-cased,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-bert__bert-base-cased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,cardiffnlp__twitter-roberta-base-sentiment-latest,cardiffnlp/twitter-roberta-base-sentiment-latest,https://huggingface.co/cardiffnlp/twitter-roberta-base-sentiment-latest,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/cardiffnlp__twitter-roberta-base-sentiment-latest.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,sentence-transformers__paraphrase-MiniLM-L6-v2,sentence-transformers/paraphrase-MiniLM-L6-v2,https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L6-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/sentence-transformers__paraphrase-MiniLM-L6-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,distilbert__distilbert-base-uncased-finetuned-sst-2-english,distilbert/distilbert-base-uncased-finetuned-sst-2-english,https://huggingface.co/distilbert/distilbert-base-uncased-finetuned-sst-2-english,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/distilbert__distilbert-base-uncased-finetuned-sst-2-english.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google__mobilebert-uncased,google/mobilebert-uncased,https://huggingface.co/google/mobilebert-uncased,Library: transformers.,TensorDetect/demo_models_hubs_auth/google__mobilebert-uncased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-bert__bert-base-multilingual-cased,google-bert/bert-base-multilingual-cased,https://huggingface.co/google-bert/bert-base-multilingual-cased,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-bert__bert-base-multilingual-cased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,distilbert__distilgpt2,distilbert/distilgpt2,https://huggingface.co/distilbert/distilgpt2,Used for text-generation. Library: transformers.,TensorDetect/demo_models_hubs_auth/distilbert__distilgpt2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai-community__gpt2-large,openai-community/gpt2-large,https://huggingface.co/openai-community/gpt2-large,Used for text-generation. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai-community__gpt2-large.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,microsoft__deberta-v3-base,microsoft/deberta-v3-base,https://huggingface.co/microsoft/deberta-v3-base,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/microsoft__deberta-v3-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,apple__mobilevit-small,apple/mobilevit-small,https://huggingface.co/apple/mobilevit-small,Used for image-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/apple__mobilevit-small.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-t5__t5-small,google-t5/t5-small,https://huggingface.co/google-t5/t5-small,Used for translation. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-t5__t5-small.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Salesforce__blip-image-captioning-base,Salesforce/blip-image-captioning-base,https://huggingface.co/Salesforce/blip-image-captioning-base,Used for image-to-text. Library: transformers.,TensorDetect/demo_models_hubs_auth/Salesforce__blip-image-captioning-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,emilyalsentzer__Bio_ClinicalBERT,emilyalsentzer/Bio_ClinicalBERT,https://huggingface.co/emilyalsentzer/Bio_ClinicalBERT,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/emilyalsentzer__Bio_ClinicalBERT.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,w11wo__indonesian-roberta-base-posp-tagger,w11wo/indonesian-roberta-base-posp-tagger,https://huggingface.co/w11wo/indonesian-roberta-base-posp-tagger,Used for token-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/w11wo__indonesian-roberta-base-posp-tagger.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai__whisper-small,openai/whisper-small,https://huggingface.co/openai/whisper-small,Used for automatic-speech-recognition. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai__whisper-small.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,dslim__bert-base-NER,dslim/bert-base-NER,https://huggingface.co/dslim/bert-base-NER,Used for token-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/dslim__bert-base-NER.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,facebook__bart-large-cnn,facebook/bart-large-cnn,https://huggingface.co/facebook/bart-large-cnn,Used for summarization. Library: transformers.,TensorDetect/demo_models_hubs_auth/facebook__bart-large-cnn.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,facebook__esm2_t33_650M_UR50D,facebook/esm2_t33_650M_UR50D,https://huggingface.co/facebook/esm2_t33_650M_UR50D,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/facebook__esm2_t33_650M_UR50D.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,openai__whisper-base,openai/whisper-base,https://huggingface.co/openai/whisper-base,Used for automatic-speech-recognition. Library: transformers.,TensorDetect/demo_models_hubs_auth/openai__whisper-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,sentence-transformers__paraphrase-mpnet-base-v2,sentence-transformers/paraphrase-mpnet-base-v2,https://huggingface.co/sentence-transformers/paraphrase-mpnet-base-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/sentence-transformers__paraphrase-mpnet-base-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,jhgan__ko-sroberta-multitask,jhgan/ko-sroberta-multitask,https://huggingface.co/jhgan/ko-sroberta-multitask,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/jhgan__ko-sroberta-multitask.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google__flan-t5-base,google/flan-t5-base,https://huggingface.co/google/flan-t5-base,Library: transformers.,TensorDetect/demo_models_hubs_auth/google__flan-t5-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,microsoft__mdeberta-v3-base,microsoft/mdeberta-v3-base,https://huggingface.co/microsoft/mdeberta-v3-base,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/microsoft__mdeberta-v3-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-t5__t5-base,google-t5/t5-base,https://huggingface.co/google-t5/t5-base,Used for translation. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-t5__t5-base.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,Salesforce__blip-image-captioning-large,Salesforce/blip-image-captioning-large,https://huggingface.co/Salesforce/blip-image-captioning-large,Used for image-to-text. Library: transformers.,TensorDetect/demo_models_hubs_auth/Salesforce__blip-image-captioning-large.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,sentence-transformers__paraphrase-MiniLM-L3-v2,sentence-transformers/paraphrase-MiniLM-L3-v2,https://huggingface.co/sentence-transformers/paraphrase-MiniLM-L3-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/sentence-transformers__paraphrase-MiniLM-L3-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,facebook__wav2vec2-base-960h,facebook/wav2vec2-base-960h,https://huggingface.co/facebook/wav2vec2-base-960h,Used for automatic-speech-recognition. Library: transformers.,TensorDetect/demo_models_hubs_auth/facebook__wav2vec2-base-960h.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,google-bert__bert-base-chinese,google-bert/bert-base-chinese,https://huggingface.co/google-bert/bert-base-chinese,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/google-bert__bert-base-chinese.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,dbmdz__bert-large-cased-finetuned-conll03-english,dbmdz/bert-large-cased-finetuned-conll03-english,https://huggingface.co/dbmdz/bert-large-cased-finetuned-conll03-english,Used for token-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/dbmdz__bert-large-cased-finetuned-conll03-english.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,nlptown__bert-base-multilingual-uncased-sentiment,nlptown/bert-base-multilingual-uncased-sentiment,https://huggingface.co/nlptown/bert-base-multilingual-uncased-sentiment,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/nlptown__bert-base-multilingual-uncased-sentiment.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,allenai__longformer-base-4096,allenai/longformer-base-4096,https://huggingface.co/allenai/longformer-base-4096,Library: transformers.,TensorDetect/demo_models_hubs_auth/allenai__longformer-base-4096.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,distilbert__distilbert-base-multilingual-cased,distilbert/distilbert-base-multilingual-cased,https://huggingface.co/distilbert/distilbert-base-multilingual-cased,Used for fill-mask. Library: transformers.,TensorDetect/demo_models_hubs_auth/distilbert__distilbert-base-multilingual-cased.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,cardiffnlp__twitter-xlm-roberta-base-sentiment,cardiffnlp/twitter-xlm-roberta-base-sentiment,https://huggingface.co/cardiffnlp/twitter-xlm-roberta-base-sentiment,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/cardiffnlp__twitter-xlm-roberta-base-sentiment.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,intfloat__e5-small-v2,intfloat/e5-small-v2,https://huggingface.co/intfloat/e5-small-v2,Used for sentence-similarity. Library: sentence-transformers.,TensorDetect/demo_models_hubs_auth/intfloat__e5-small-v2.h5,Tensorflow h5 model,,none,none,,,,No issues detected
huggingface,yiyanghkust__finbert-tone,yiyanghkust/finbert-tone,https://huggingface.co/yiyanghkust/finbert-tone,Used for text-classification. Library: transformers.,TensorDetect/demo_models_hubs_auth/yiyanghkust__finbert-tone.h5,Tensorflow h5 model,,none,none,,,,No issues detected
